AssetID,Hostname,IP,OS,LastScannedAt,IsStale,LastSeenAt
183552,XASWP004-101038,10.101.38.30,,NULL,1,2026-03-30 14:23:01.4333333
183553,XASWD002-101062,10.101.62.201,,NULL,1,2026-03-22 08:05:00.9500000
183561,Onbekend,10.101.123.5,,NULL,1,2026-03-15 20:54:55.5266667
183562,Onbekend,10.101.123.4,,NULL,1,2026-03-15 20:54:55.4266667
183564,DSPWP001-101130,10.101.130.13,,NULL,1,2026-03-30 14:23:01.3900000
183565,SQLWP006-101224,10.101.224.65,,NULL,1,2026-03-21 18:46:33.1266667
183566,DSPWP001-101128,10.101.128.11,,NULL,1,2026-03-30 14:23:01.3700000
183706,ECPRSVE05APP48,10.56.4.50,,NULL,1,2026-03-16 01:35:11.7800000
183707,ECPRSVE05APP50,10.56.4.59,,NULL,1,2026-03-16 01:35:11.7966667
183710,ECPRSVE05APP49,10.56.4.52,,NULL,1,2026-03-16 01:35:11.8100000
183711,Onbekend,10.47.0.126,,NULL,1,2026-03-16 01:34:20.4233333
184116,z10-vm-bck-wp01,10.254.39.146,,NULL,0,2026-04-09 12:15:02.3700000
184117,r11-dwh-wp-8502.internal.reinaerde.nl,10.236.5.15,,NULL,1,2026-03-30 19:13:00.5166667
184118,r11-dwh-wp-f1ea,10.236.5.17,,NULL,0,2026-04-09 16:30:52.6666667
184119,ecprmlctx05,10.240.7.5,,NULL,1,2026-03-16 01:35:11.7700000
184120,ecprmlctx15,10.240.7.15,,NULL,1,2026-03-16 01:35:11.8633333
184121,ecprmlctx07,10.240.7.7,,NULL,1,2026-03-16 01:35:11.8500000
184122,ecprmlctx02,10.240.7.2,,NULL,1,2026-03-16 01:35:11.8233333
184123,ecprmlctx01,10.240.7.1,,NULL,1,2026-03-22 08:05:01.0400000
184124,ecprmlctx06,10.240.7.6,,NULL,1,2026-03-16 01:35:11.9133333
184125,ecprmlctx30,10.240.7.30,,NULL,1,2026-03-16 01:35:11.8900000
184126,ecprsdctx02,10.240.2.77,,NULL,1,2026-03-30 14:23:01.4966667
184127,ecprmlctx10,10.240.7.10,,NULL,1,2026-03-16 01:35:11.8766667
184128,ecprmlctx08,10.240.7.8,,NULL,1,2026-03-16 01:35:11.9766667
184129,ecprmlctx11,10.240.7.11,,NULL,1,2026-03-16 01:35:11.9633333
184130,ecprmlctx12,10.240.7.12,,NULL,1,2026-03-16 01:35:11.9400000
184131,ecprmlctx17,10.240.7.17,,NULL,1,2026-03-16 01:35:11.9266667
184132,ecprmlctx20,10.240.7.20,,NULL,1,2026-03-16 01:35:12.0233333
184133,ecprg17ctx08,10.240.32.139,,NULL,1,2026-03-22 08:05:00.9866667
184134,ecprg17ctx15,10.240.32.144,,NULL,1,2026-03-28 21:18:02.7033333
184135,ecprg17ctx33,10.240.32.150,,NULL,1,2026-03-16 01:35:12.1000000
184136,ecprg17ctx23,10.240.32.147,,NULL,1,2026-03-16 01:35:12.0833333
184137,ecprg17ctx28,10.240.32.149,,NULL,1,2026-03-16 01:35:12.0400000
184138,ecprg17ctx21,10.240.32.146,,NULL,1,2026-03-16 01:35:12.0566667
184139,ecprg17ctx05,10.240.32.138,,NULL,1,2026-03-22 08:05:01.0133333
184140,ecprg17ctx03,10.240.32.137,,NULL,1,2026-03-16 01:35:12.1400000
184141,ecprg17ctx25,10.240.32.148,,NULL,1,2026-03-16 01:35:12.1133333
184142,ecprg17ctx39,10.240.32.154,,NULL,1,2026-03-22 08:05:01.0333333
184143,ecprg17ctx35,10.240.32.152,,NULL,1,2026-03-16 01:35:12.2300000
184144,ecprg17ctx38,10.240.32.153,,NULL,1,2026-03-16 01:35:12.2000000
184145,ecprg17ctx09,10.240.32.140,,NULL,1,2026-03-22 08:05:01.0866667
184146,ecprg17ctx12,10.240.32.141,,NULL,1,2026-03-16 01:35:12.1833333
184147,ecprg17ctx07,10.240.32.17,,NULL,1,2026-03-16 01:35:12.1533333
184148,ecprg17ctx17,10.240.32.21,,NULL,1,2026-03-16 01:35:12.1700000
184149,ecprg17ctx11,10.240.32.18,,NULL,1,2026-03-16 01:35:12.2600000
184150,ecprg17ctx20,10.240.32.22,,NULL,1,2026-03-16 01:35:12.2900000
184151,ecprg17ctx40,10.240.32.32,,NULL,1,2026-03-22 08:05:01.0033333
184152,ecprg17ctx34,10.240.32.34,,NULL,1,2026-03-16 01:35:12.2433333
184153,ecprg17ctx16,10.240.32.143,,NULL,1,2026-03-16 01:35:12.3500000
184154,ecprg17ctx22,10.240.32.33,,NULL,1,2026-03-16 01:35:12.3333333
184155,ecprg17ctx24,10.240.32.24,,NULL,1,2026-03-22 08:05:01.0800000
184156,ecprg17ctx01,10.240.32.12,,NULL,1,2026-03-16 01:35:12.3966667
184157,ecprg17ctx37,10.240.32.31,,NULL,1,2026-03-22 08:05:01.0600000
184158,ecprg17ctx31,10.240.32.30,,NULL,1,2026-03-16 01:35:12.3700000
184159,ecprg17ctx32,10.240.32.29,,NULL,1,2026-03-16 01:35:12.3833333
184160,ecprg17ctx02,10.240.32.13,,NULL,1,2026-03-16 01:35:12.5133333
184161,ecprg17ctx26,10.240.32.26,,NULL,1,2026-03-16 01:35:12.4700000
184162,ecprg17ctx29,10.240.32.27,,NULL,1,2026-03-16 01:35:12.4833333
184163,ecprg17ctx30,10.240.32.28,,NULL,1,2026-03-16 01:35:12.4433333
184164,ecprsvbhr04,10.240.2.81,,NULL,0,2026-04-09 18:50:44.3033333
184165,Onbekend,192.168.253.141,,NULL,1,2026-03-16 01:34:20.3966667
184168,Onbekend,192.168.178.96,,NULL,1,2026-03-16 01:34:19.8700000
184171,ecprg17ctx50,10.240.32.35,,NULL,0,2026-04-09 18:50:44.3200000
184172,ecprg17ctx07,10.240.32.17,,NULL,1,2026-03-22 08:05:01.0500000
184173,ecprg17ctx26,10.240.32.26,,NULL,1,2026-03-16 01:35:12.5266667
184174,ecprg17ctx32,10.240.32.29,,NULL,1,2026-03-22 08:05:01.1333333
184175,ecprg17ctx40,10.240.32.32,,NULL,1,2026-03-22 08:05:01.1533333
184176,ecprg17ctx13,10.240.32.20,,NULL,1,2026-03-22 08:05:01.1066667
184177,ecprg17ctx19,10.240.32.23,,NULL,1,2026-03-16 01:35:12.5000000
184178,ecprg17ctx21,10.240.32.146,,NULL,1,2026-03-22 08:05:01.1300000
184179,ecprg17ctx09,10.240.32.140,,NULL,1,2026-03-22 08:05:01.0966667
184180,ecprg17ctx28,10.240.32.149,,NULL,1,2026-03-22 08:05:01.1133333
184181,ecprg17ctx08,10.240.32.139,,NULL,1,2026-03-22 08:05:01.1233333
184182,ecprg17ctx36,10.240.32.151,,NULL,1,2026-03-22 08:05:01.1433333
184183,ecprg17ctx01,10.240.32.12,,NULL,1,2026-03-16 01:35:12.6400000
184184,ecprg17ctx18,10.240.32.145,,NULL,1,2026-03-22 08:05:01.1633333
184185,ecprg17ctx25,10.240.32.148,,NULL,1,2026-03-22 08:05:01.1733333
184186,ecprg17ctx34,10.240.32.34,,NULL,1,2026-03-22 08:05:01.2200000
184187,ecprg17ctx37,10.240.32.31,,NULL,1,2026-03-22 08:05:01.1900000
184188,ecprg17ctx20,10.240.32.22,,NULL,1,2026-03-16 01:35:12.6966667
184189,ecprg17ctx30,10.240.32.28,,NULL,1,2026-03-22 08:05:01.2000000
184190,ecprg17ctx06,10.240.32.16,,NULL,1,2026-03-28 21:18:02.8000000
184191,ecprg17ctx39,10.240.32.154,,NULL,1,2026-03-22 08:05:01.2300000
184192,ecprg17ctx27,10.240.32.25,,NULL,1,2026-03-22 08:05:01.2100000
184193,ecprg17ctx31,10.240.32.30,,NULL,1,2026-03-22 08:05:01.2400000
184194,ecprg17ctx17,10.240.32.21,,NULL,1,2026-03-22 08:05:01.2566667
184195,ecprg17ctx15,10.240.32.144,,NULL,1,2026-03-22 08:05:01.1800000
184196,ecprg17ctx33,10.240.32.150,,NULL,1,2026-03-22 08:05:01.2466667
184197,ecprg17ctx16,10.240.32.143,,NULL,1,2026-03-22 08:05:01.3100000
184198,ecprg17ctx02,10.240.32.13,,NULL,1,2026-03-22 08:05:01.3033333
184199,ecprg17ctx03,10.240.32.137,,NULL,1,2026-03-16 01:35:12.9233333
184200,ecprg17ctx11,10.240.32.18,,NULL,1,2026-03-22 08:05:01.2666667
184201,ecprg17ctx22,10.240.32.33,,NULL,1,2026-03-22 08:05:01.3300000
184202,ecprg17ctx29,10.240.32.27,,NULL,1,2026-03-16 01:35:12.8966667
184203,ecprg17ctx24,10.240.32.24,,NULL,1,2026-03-22 08:05:01.2866667
184204,ecprg17ctx04,10.240.32.15,,NULL,1,2026-03-22 08:05:01.3400000
184205,ecprg17ctx12,10.240.32.141,,NULL,1,2026-03-22 08:05:01.4100000
184206,ecprg17ctx23,10.240.32.147,,NULL,1,2026-03-22 08:05:01.2766667
184207,ecprg17ctx38,10.240.32.153,,NULL,1,2026-03-22 08:05:01.3466667
184208,ecprsdctx02,10.240.2.77,,NULL,1,2026-03-22 08:05:01.3200000
184209,ecprsvbhr06,10.240.2.92,,NULL,1,2026-03-30 14:23:05.1733333
184210,ecprsvbhr04,10.240.2.81,,NULL,0,2026-04-09 18:50:44.2533333
184211,ecprmlctx16,10.240.7.16,,NULL,1,2026-03-22 08:05:01.3733333
184212,ecprmlctx17,10.240.7.17,,NULL,1,2026-03-22 08:05:01.3833333
184213,ecprmlctx30,10.240.7.30,,NULL,1,2026-03-22 08:05:01.3566667
184214,ecprmlctx03,10.240.7.3,,NULL,1,2026-03-22 08:05:01.4000000
184215,ecprmlctx20,10.240.7.20,,NULL,1,2026-03-22 08:05:01.4266667
184216,ecprmlctx02,10.240.7.2,,NULL,1,2026-03-28 21:18:02.8400000
184217,ecprmlctx07,10.240.7.7,,NULL,1,2026-03-22 08:05:01.4866667
184218,ecprmlctx11,10.240.7.11,,NULL,1,2026-03-22 08:05:01.4766667
184219,ecprmlctx09,10.240.7.9,,NULL,1,2026-03-22 08:05:01.4666667
184220,ecprmlctx15,10.240.7.15,,NULL,1,2026-03-22 08:05:01.4166667
184221,ecprg17ctx19,10.240.32.23,,NULL,1,2026-03-22 08:05:01.4500000
184222,ecprg17ctx03,10.240.32.137,,NULL,1,2026-03-22 08:05:01.5133333
184223,ecprg17ctx01,10.240.32.12,,NULL,1,2026-03-22 08:05:01.4600000
184224,ecprmlctx10,10.240.7.10,,NULL,1,2026-03-22 08:05:01.5233333
184225,ecprmlctx12,10.240.7.12,,NULL,1,2026-03-22 08:05:01.5033333
184226,ecprmlctx08,10.240.7.8,,NULL,1,2026-03-22 08:05:01.5866667
184227,ecprg17ctx14,10.240.32.142,,NULL,1,2026-03-22 08:05:01.6100000
184228,ecprg17ctx20,10.240.32.22,,NULL,1,2026-03-28 21:18:02.7700000
184229,ecprg17ctx06,10.240.32.16,,NULL,1,2026-03-22 08:05:01.5933333
184230,ecprg17ctx26,10.240.32.26,,NULL,1,2026-03-22 08:05:01.5500000
184231,ecprmlctx14,10.240.7.14,,NULL,1,2026-03-28 21:18:02.7866667
184232,Onbekend,10.16.129.132,,NULL,0,2026-04-09 12:58:58.9066667
184360,Onbekend,10.130.0.25,,NULL,1,2026-03-15 20:54:57.6933333
184363,Onbekend,10.16.129.28,,NULL,0,2026-04-09 10:02:04.9066667
184364,rundeck01.raminfo.nl,10.16.120.10,,NULL,1,2026-03-15 20:54:57.7500000
184365,Onbekend,10.16.129.29,,NULL,0,2026-04-09 10:02:04.7866667
184367,Onbekend,10.254.40.9,,NULL,1,2026-03-15 20:54:57.8900000
184368,Onbekend,10.254.40.8,,NULL,1,2026-03-15 20:54:57.6300000
184373,z10-fw01-datacenter-RAM-PPD,10.192.16.110,,NULL,1,2026-03-30 13:55:48.3133333
184403,Onbekend,10.16.129.131,,NULL,0,2026-04-09 12:58:59.0533333
184406,Onbekend,10.16.129.32,,NULL,0,2026-04-09 10:02:05.0733333
184410,Onbekend,10.16.129.133,,NULL,0,2026-04-09 12:58:59.1933333
184416,XASWP013-101012,10.101.12.33,,NULL,1,2026-03-30 14:23:01.4733333
184417,XASWP010-101008,10.101.8.11,,NULL,1,2026-03-30 14:23:01.5500000
184418,XASWP023-101004,10.101.4.53,,NULL,0,2026-04-09 12:37:21.0500000
184419,XASWP018-101004,10.101.4.31,,NULL,1,2026-03-30 14:23:01.6233333
184421,XASWP005-101018,10.101.18.7,,NULL,1,2026-03-30 14:23:11.0466667
184426,XASWP008-101034,10.101.34.12,,NULL,1,2026-03-30 14:23:01.5900000
184428,DSPWP011-101032,10.101.32.33,,NULL,1,2026-03-30 14:23:01.6066667
184430,XASWP012-101032,10.101.32.18,,NULL,0,2026-04-09 12:37:21.1100000
184431,XASWP010-101062,10.101.62.24,,NULL,1,2026-03-30 14:23:01.7100000
184433,XASWP008-101050,10.101.50.21,,NULL,1,2026-03-30 14:23:01.6766667
184434,XASWP003-101048,10.101.48.16,,NULL,1,2026-03-30 14:23:01.7266667
184435,XASWP014-101068,10.101.68.19,,NULL,1,2026-03-30 14:23:01.6600000
184437,XASWP003-101084,10.101.84.8,,NULL,1,2026-03-22 08:05:01.7033333
184438,XASWP006-101086,10.101.86.15,,NULL,1,2026-03-30 14:23:01.6933333
184440,SQLWP001-101124,10.101.124.60,,NULL,1,2026-03-21 18:46:33.1333333
184460,ECPRSVE05APP51,10.56.4.53,,NULL,0,2026-04-09 12:55:51.2566667
184525,ECPRG09CTXO02,10.145.144.120,,NULL,1,2026-03-16 01:35:13.5666667
184542,ECPRG09CTXT01,10.145.144.33,,NULL,1,2026-03-16 01:35:13.6800000
184639,CATWP002-101012,10.101.12.35,,NULL,1,2026-03-30 14:23:01.8233333
184640,XASWP015-101004,10.101.4.30,,NULL,0,2026-04-09 12:23:33.0200000
184641,XASWP017-101004,10.101.4.32,,NULL,1,2026-03-30 14:23:01.7900000
184642,XASWP009-101006,10.101.6.14,,NULL,1,2026-03-30 14:23:01.7733333
184643,XASWP005-101012,10.101.12.10,,NULL,1,2026-03-30 14:23:01.8066667
184644,XASWP050-101012,10.101.12.49,,NULL,1,2026-03-30 14:23:01.8400000
184645,XASWP014-101012,10.101.12.34,,NULL,1,2026-03-30 14:23:01.8700000
184646,DSPWP011-101004,10.101.4.35,,NULL,1,2026-03-30 14:23:01.8566667
184647,DSPWP012-101012,10.101.12.28,,NULL,1,2026-03-30 14:23:01.8866667
184648,DSPWP001-101006,10.101.6.18,,NULL,1,2026-03-30 14:23:01.9066667
184649,DSPWP031-101012,10.101.12.45,,NULL,1,2026-03-30 14:23:01.9233333
184650,XASWP022-101004,10.101.4.55,,NULL,1,2026-03-30 14:23:01.9466667
184651,DSPWP012-101004,10.101.4.34,,NULL,1,2026-03-30 14:23:02.0433333
184652,XASWP006-101010,10.101.10.14,,NULL,1,2026-03-30 14:23:01.9900000
184653,XASWP007-101008,10.101.8.14,,NULL,1,2026-03-30 14:23:02.1466667
184654,DSPWP001-101008,10.101.8.10,,NULL,1,2026-03-30 14:23:02.0933333
184655,DSPWP011-101012,10.101.12.27,,NULL,1,2026-03-30 14:23:02.1966667
184656,XASWP006-101012,10.101.12.4,,NULL,1,2026-03-30 14:23:02.2500000
184657,XASWP001-101012,10.101.12.19,,NULL,1,2026-03-30 14:23:02.3000000
184658,DSPWP016-101004,10.101.4.40,,NULL,1,2026-03-30 14:23:02.4033333
184659,XASWP015-101012,10.101.12.32,,NULL,1,2026-03-30 14:23:02.3500000
184660,DSPWP001-101004,10.101.4.11,,NULL,1,2026-03-30 14:23:02.5200000
184661,XASWP001-101026,10.101.26.23,,NULL,1,2026-03-30 14:23:02.7100000
184662,XASWP009-101008,10.101.8.12,,NULL,1,2026-03-30 14:23:02.4533333
184663,DSPWP001-101010,10.101.10.17,,NULL,1,2026-03-30 14:23:02.6566667
184664,XASWP001-101028,10.101.28.5,,NULL,1,2026-03-30 14:23:02.7600000
184665,XASWP002-101028,10.101.28.21,,NULL,1,2026-03-22 08:05:02.1000000
184666,DSPWP002-101040,10.101.40.13,,NULL,1,2026-03-30 14:23:02.8066667
184667,XASWP005-101028,10.101.28.9,,NULL,1,2026-03-30 14:23:02.5833333
184668,XASWP006-101028,10.101.28.16,,NULL,1,2026-03-30 14:23:02.9500000
184669,XASWP010-101028,10.101.28.19,,NULL,0,2026-04-09 12:37:21.1466667
184670,DSPWP011-101028,10.101.28.29,,NULL,1,2026-03-30 14:23:03.0533333
184671,XASWP002-101028,10.101.28.21,,NULL,1,2026-03-21 18:32:58.2666667
184672,XASWP003-101028,10.101.28.17,,NULL,1,2026-03-30 14:23:03.0000000
184673,DSPWP006-101028,10.101.28.23,,NULL,1,2026-03-30 14:23:03.1033333
184674,DSPWP007-101028,10.101.28.25,,NULL,1,2026-03-30 14:23:03.1566667
184675,DSPWP016-101028,10.101.28.34,,NULL,1,2026-03-30 14:23:03.2100000
184676,XASWP009-101028,10.101.28.4,,NULL,1,2026-03-30 14:23:03.3166667
184677,DSPWP004-101040,10.101.40.14,,NULL,1,2026-03-30 14:23:03.2633333
184678,DSPWP001-101022,10.101.22.10,,NULL,1,2026-03-30 14:23:03.3666667
184679,DSPWP007-101040,10.101.40.21,,NULL,1,2026-03-30 14:23:03.4766667
184680,XASWP007-101018,10.101.18.10,,NULL,1,2026-03-30 14:23:03.4166667
184681,XASWP006-101024,10.101.24.10,,NULL,1,2026-03-30 14:23:03.5800000
184682,DSPWP002-101030,10.101.30.5,,NULL,1,2026-03-30 14:23:03.5266667
184683,DSPWP001-101046,10.101.46.5,,NULL,1,2026-03-30 14:23:03.7300000
184684,DSPWP002-101018,10.101.18.14,,NULL,1,2026-03-30 14:23:03.6833333
184685,DSPWP003-101040,10.101.40.12,,NULL,1,2026-03-30 14:23:03.6300000
184686,XASWP005-101040,10.101.40.11,,NULL,1,2026-03-30 14:23:03.7500000
184687,XASWP012-101042,10.101.42.10,,NULL,1,2026-03-30 14:23:03.7700000
184688,XASWP011-101042,10.101.42.22,,NULL,1,2026-03-30 14:23:03.8233333
184689,XASWP004-101018,10.101.18.11,,NULL,1,2026-03-30 14:23:03.8066667
184690,XASWP003-101018,10.101.18.8,,NULL,1,2026-03-30 14:23:03.7866667
184691,XASWP007-101042,10.101.42.14,,NULL,1,2026-03-30 14:23:03.8966667
184692,DSPWP001-101018,10.101.18.15,,NULL,1,2026-03-30 14:23:03.8600000
184693,DSPWP012-101026,10.101.26.27,,NULL,1,2026-03-30 14:23:03.8400000
184694,DSPWP011-101026,10.101.26.25,,NULL,1,2026-03-30 14:23:03.9166667
184695,XASWP001-101018,10.101.18.9,,NULL,1,2026-03-30 14:23:03.8766667
184696,DSPWP001-101040,10.101.40.15,,NULL,1,2026-03-30 14:23:03.9333333
184697,XASWP006-101046,10.101.46.12,,NULL,1,2026-03-30 14:23:03.9533333
184698,XASWP006-101020,10.101.20.14,,NULL,1,2026-03-30 14:23:03.9866667
184699,DSPWP001-101020,10.101.20.6,,NULL,1,2026-03-30 14:23:03.9700000
184700,DSPWP001-101024,10.101.24.4,,NULL,1,2026-03-30 14:23:04.0533333
184701,XASWP008-101042,10.101.42.16,,NULL,1,2026-03-30 14:23:04.0200000
184702,XASWP006-101030,10.101.30.14,,NULL,1,2026-03-30 14:23:04.0033333
184703,XASWP006-101042,10.101.42.11,,NULL,1,2026-03-30 14:23:04.1066667
184704,DSPWP001-101030,10.101.30.4,,NULL,1,2026-03-30 14:23:04.0366667
184705,XASWP009-101022,10.101.22.23,,NULL,1,2026-03-21 18:32:58.6033333
184706,DSPWP001-101042,10.101.42.7,,NULL,1,2026-03-30 14:23:04.0700000
184707,DSPWP002-101042,10.101.42.8,,NULL,1,2026-03-30 14:23:04.1233333
184708,XASWP001-101062,10.101.62.6,,NULL,1,2026-03-30 14:23:04.0900000
184709,DSPWP006-101062,10.101.62.20,,NULL,1,2026-03-30 14:23:04.1566667
184710,XASWP005-101062,10.101.62.7,,NULL,1,2026-03-22 08:05:02.4700000
184711,XASWP002-101062,10.101.62.8,,NULL,1,2026-03-30 14:23:04.1733333
184712,XASWP004-101062,10.101.62.5,,NULL,1,2026-03-30 14:23:04.1900000
184713,XASWP007-101062,10.101.62.15,,NULL,1,2026-03-22 08:05:02.5400000
184714,XASWP006-101034,10.101.34.10,,NULL,1,2026-03-30 14:23:04.1400000
184715,CATWP001-101034,10.101.34.23,,NULL,1,2026-03-30 14:23:04.2100000
184716,XASWP002-101034,10.101.34.33,,NULL,1,2026-03-30 14:23:04.2266667
184717,XASWP001-101034,10.101.34.32,,NULL,1,2026-03-30 14:23:04.2433333
184718,XASWP006-101062,10.101.62.14,,NULL,0,2026-04-09 12:37:21.0900000
184719,XASWP002-101050,10.101.50.5,,NULL,1,2026-03-30 14:23:04.3133333
184720,XASWP003-101034,10.101.34.25,,NULL,1,2026-03-30 14:23:04.2800000
184721,DSPWP001-101044,10.101.44.6,,NULL,1,2026-03-30 14:23:04.2933333
184722,DSPWP006-101038,10.101.38.25,,NULL,1,2026-03-30 14:23:04.3300000
184723,DSPWP001-101060,10.101.60.12,,NULL,1,2026-03-30 14:23:04.3466667
184724,XASWP002-101038,10.101.38.28,,NULL,1,2026-03-22 08:05:02.5500000
184725,XASWP001-101060,10.101.60.4,,NULL,1,2026-03-30 14:23:04.3800000
184726,XASWP007-101038,10.101.38.12,,NULL,1,2026-03-30 14:23:04.3633333
184727,XASWP009-101032,10.101.32.19,,NULL,1,2026-03-22 08:05:02.6400000
184728,XASWP006-101044,10.101.44.13,,NULL,1,2026-03-30 14:23:04.3966667
184729,XASWP013-101032,10.101.32.27,,NULL,1,2026-03-30 14:23:04.4166667
184730,XASWP004-101032,10.101.32.11,,NULL,1,2026-03-30 14:23:04.4333333
184731,XASWP001-101038,10.101.38.31,,NULL,1,2026-03-21 18:32:58.9266667
184732,XASWP007-101044,10.101.44.14,,NULL,1,2026-03-30 14:23:04.4500000
184733,DSPWP006-101032,10.101.32.23,,NULL,1,2026-03-30 14:23:04.4666667
184734,DSPWP001-101034,10.101.34.16,,NULL,1,2026-03-30 14:23:05.0200000
184735,XASWP011-101032,10.101.32.20,,NULL,1,2026-03-30 14:23:04.4800000
184736,DSPWP007-101058,10.101.58.17,,NULL,1,2026-03-30 14:23:04.5000000
184737,DSPWP001-101058,10.101.58.13,,NULL,1,2026-03-30 14:23:04.5333333
184738,DSPWP006-101058,10.101.58.19,,NULL,1,2026-03-30 14:23:04.5166667
184739,XASWP013-101058,10.101.58.26,,NULL,1,2026-03-30 14:23:04.6200000
184740,XASWP009-101058,10.101.58.27,,NULL,1,2026-03-30 14:23:04.5666667
184741,XASWP011-101058,10.101.58.25,,NULL,1,2026-03-30 14:23:04.5500000
184742,DSPWP022-101034,10.101.34.42,,NULL,1,2026-03-30 14:23:04.6000000
184743,XASWP003-101038,10.101.38.27,,NULL,1,2026-03-21 18:32:58.9600000
184744,XASWP008-101032,10.101.32.25,,NULL,0,2026-04-09 12:37:21.1266667
184745,XASWP001-101032,10.101.32.10,,NULL,1,2026-03-30 14:23:04.6366667
184746,XASWP005-101050,10.101.50.9,,NULL,1,2026-03-30 14:23:04.6533333
184747,DSPWP011-101038,10.101.38.18,,NULL,1,2026-03-30 14:23:04.6866667
184748,XASWP001-101050,10.101.50.6,,NULL,1,2026-03-30 14:23:04.6700000
184749,XASWP004-101050,10.101.50.7,,NULL,1,2026-03-30 14:23:04.7466667
184750,XASWP007-101050,10.101.50.20,,NULL,1,2026-03-22 08:05:02.8333333
184751,DSPWP001-101056,10.101.56.14,,NULL,1,2026-03-30 14:23:04.7300000
184752,XASWP001-101056,10.101.56.15,,NULL,1,2026-03-30 14:23:04.7600000
184753,DSPWP001-101076,10.101.76.12,,NULL,1,2026-03-30 14:23:04.7133333
184754,XASWP011-101068,10.101.68.22,,NULL,1,2026-03-30 14:23:04.7800000
184755,DSPWP002-101070,10.101.70.13,,NULL,1,2026-03-30 14:23:04.8100000
184756,DSPWP007-101070,10.101.70.18,,NULL,1,2026-03-30 14:23:04.7933333
184757,XASWP015-101068,10.101.68.21,,NULL,1,2026-03-30 14:23:04.8266667
184758,XASWP001-101064,10.101.64.7,,NULL,1,2026-03-30 14:23:04.8433333
184759,DSPWP001-101064,10.101.64.12,,NULL,1,2026-03-30 14:23:04.8600000
184760,DSPWP006-101090,10.101.90.18,,NULL,1,2026-03-30 14:23:04.8766667
184761,XASWP001-101078,10.101.78.7,,NULL,1,2026-03-30 14:23:04.8933333
184762,XASWP001-101074,10.101.74.5,,NULL,1,2026-03-30 14:23:04.9100000
184763,DSPWP001-101074,10.101.74.9,,NULL,1,2026-03-30 14:23:04.9300000
184764,DSPWP011-101050,10.101.50.24,,NULL,1,2026-03-30 14:23:04.9466667
184765,DSPWP001-101072,10.101.72.10,,NULL,1,2026-03-30 14:23:04.9833333
184766,XASWP001-101072,10.101.72.8,,NULL,1,2026-03-30 14:23:05.0000000
184767,XASWP001-101076,10.101.76.7,,NULL,1,2026-03-30 14:23:04.9633333
184768,XASWP001-101066,10.101.66.7,,NULL,1,2026-03-30 14:23:05.0566667
184769,DSPWP001-101066,10.101.66.10,,NULL,1,2026-03-30 14:23:05.0400000
184770,DSPWP001-101078,10.101.78.9,,NULL,1,2026-03-30 14:23:05.0733333
184771,XASWP001-101054,10.101.54.4,,NULL,1,2026-03-30 14:23:05.0900000
184772,DSPWP007-101050,10.101.50.16,,NULL,1,2026-03-30 14:23:05.1066667
184773,DSPWP001-101054,10.101.54.10,,NULL,1,2026-03-30 14:23:05.1233333
184774,DSPWP006-101068,10.101.68.27,,NULL,1,2026-03-30 14:23:05.1400000
184775,DSPWP007-101068,10.101.68.24,,NULL,1,2026-03-30 14:23:05.1533333
184776,XASWP002-101048,10.101.48.4,,NULL,1,2026-03-30 14:23:05.1900000
184777,XASWP001-101048,10.101.48.15,,NULL,1,2026-03-30 14:23:05.2066667
184778,DSPWP001-101048,10.101.48.13,,NULL,1,2026-03-30 14:23:05.2233333
184779,XASWP001-101052,10.101.52.5,,NULL,1,2026-03-30 14:23:05.2866667
184780,DSPWP006-101084,10.101.84.18,,NULL,1,2026-03-30 14:23:05.2366667
184781,DSPWP001-101092,10.101.92.9,,NULL,1,2026-03-30 14:23:05.2533333
184782,DSPWP001-101094,10.101.94.13,,NULL,1,2026-03-30 14:23:05.2700000
184783,DSPWP007-101084,10.101.84.15,,NULL,1,2026-03-30 14:23:05.3033333
184784,XASWP001-101092,10.101.92.7,,NULL,1,2026-03-30 14:23:05.4066667
184785,XASWP001-101100,10.101.100.4,,NULL,1,2026-03-30 14:23:05.3366667
184786,XASWP001-101096,10.101.96.6,,NULL,1,2026-03-30 14:23:05.3200000
184787,DSPWP001-101108,10.101.108.9,,NULL,1,2026-03-30 14:23:05.4400000
184788,DSPWP001-101100,10.101.100.11,,NULL,1,2026-03-30 14:23:05.3700000
184789,DSPWP006-101082,10.101.82.14,,NULL,1,2026-03-30 14:23:05.3533333
184790,XASWP001-101084,10.101.84.4,,NULL,1,2026-03-30 14:23:05.3900000
184791,DSPWP006-101086,10.101.86.20,,NULL,1,2026-03-30 14:23:05.8800000
184792,XASWP001-101094,10.101.94.6,,NULL,1,2026-03-30 14:23:05.4233333
184793,XASWP013-101082,10.101.82.32,,NULL,1,2026-03-30 14:23:05.4566667
184794,XASWP011-101082,10.101.82.29,,NULL,1,2026-03-30 14:23:05.4733333
184795,DSPWP011-101082,10.101.82.26,,NULL,1,2026-03-30 14:23:05.4900000
184796,XASWP005-101086,10.101.86.5,,NULL,1,2026-03-30 14:23:05.5033333
184797,XASWP001-101098,10.101.98.7,,NULL,1,2026-03-30 14:23:05.5200000
184798,DSPWP001-101098,10.101.98.9,,NULL,1,2026-03-30 14:23:05.5366667
184799,DSPWP001-101104,10.101.104.13,,NULL,1,2026-03-30 14:23:05.5700000
